t_index	tf-idf
189	0.016944171712549843
1997	0.027808943816024865
2284	0.01603950659932688
2386	0.026532392120806027
2446	0.03105596856509206
2483	0.012903081453228328
2619	0.022686941820775287
2811	0.020202319313547643
3795	0.016282048296009728
3843	0.03492498107455531
4667	0.01499915676649375
4947	0.010486626716978854
5043	0.021752782550582057
5434	0.011367322145877259
5499	0.012181840400468673
5535	0.03293728564557158
5621	0.029701307291275528
5786	0.017487876063026188
5856	0.02123449859612579
6545	0.0119329281613254
7650	0.021404050291259306
7903	0.026682644343944045
7929	0.010176866713342152
7930	0.007317711546509354
8019	0.019549791233410364
8252	0.022986653762873267
8629	0.026239024365792552
8757	0.0063292562009986866
8797	0.018875016484959165
8951	0.025279910009724717
9196	0.0303538353714128
9304	0.018185589114011455
9720	0.01806558342565629
9764	0.005667221825784565
9765	0.0037719731885765945
10040	0.019979650511884557
10048	0.022589159869942328
10633	0.024651075040326507
10635	0.016480772258863845
10665	0.02515067282435891
11259	0.02515067282435891
11518	0.026239024365792552
12027	0.0228856657836294
12244	0.02429334101884459
12399	0.01683916708115597
12450	0.017321379520218602
12644	0.005903963420332088
