t_index	tf-idf
191	0.010077570176164037
230	0.007762663054008111
583	0.006444460886748095
688	0.006194406827990667
767	0.007296983506352249
1028	0.004771245633976983
1031	0.004728848403921905
1164	0.004728848403921905
1177	0.007332914727185733
1211	0.006267063901936427
1308	0.014812937435696952
1488	0.0054458048853352386
1493	0.01319728866922033
1634	0.008075861554513923
1763	0.013888076450391647
1780	0.01319728866922033
1878	0.009311470855121151
1879	0.008172317039050232
1972	0.013888076450391647
1994	0.006868174745169698
2115	0.010868321673684924
2261	0.006606195725180931
2348	0.009797800160391546
2454	0.004858053877466064
2483	0.0038382584069729837
2559	0.016217043445927056
2790	0.004289153690876862
2798	0.008653900387597594
2896	0.002686815842677231
2904	0.007892547023277742
3090	0.0022899187750357215
3152	0.00802887409831641
3204	0.008596030897471834
3278	0.0070907343468358435
3279	0.004843394113369983
3375	0.008075861554513923
3421	0.0059000262628371445
3442	0.01923679822263378
3445	0.01923679822263378
3478	0.010389076648760123
3484	0.007332914727185733
3571	0.014311790308813249
3698	0.009625950501887656
3826	0.007443615563643553
3981	0.01923679822263378
4114	0.005836346984306157
4175	0.006123620961202606
4269	0.004947693318398435
4401	0.00802887409831641
4741	0.009166769064238214
4816	0.004289153690876862
4906	0.004253532899684292
4932	0.01923679822263378
4942	0.005774109625388162
4943	0.01264570527859438
4947	0.0031194395930253553
4985	0.016217043445927056
4998	0.006662293575379065
5194	0.0055572539046909
5281	0.01923679822263378
5317	0.005235610852988477
5324	0.003442213807782839
5365	0.004565511292489719
5465	0.0044617744811721914
5630	0.010077570176164037
5647	0.009625950501887656
5673	0.005693259701106966
5738	0.007638640547277854
5786	0.005202089714950829
6105	0.014812937435696952
6272	0.014812937435696952
6298	0.006194406827990667
6405	0.008221844491657552
6504	0.007982676384762617
6546	0.009543893684391657
6605	0.006170608417400118
6611	0.006418406670325107
6648	0.003150853640693394
6970	0.01542629194840617
7165	0.01923679822263378
7231	0.013521038811292364
7242	0.01923679822263378
7250	0.0037288924737770637
7266	0.005774109625388162
7287	0.005103911447999894
7461	0.007226500176491744
7501	0.0054458048853352386
7719	0.0016036260059087524
7837	0.008835199004366771
7871	0.0055572539046909
7928	0.0059000262628371445
7929	0.003027295794475197
7937	0.011982823313277841
7993	0.005185481209722038
8400	0.010077570176164037
8474	0.014311790308813249
8570	0.012186523840944938
8602	0.004301130612887652
8656	0.0042183678240888004
8684	0.0032968365778370235
8753	0.00938678239499272
8757	0.0018827534268793561
8785	0.006147014287531491
8951	0.007519973230740897
9171	0.010740452141480575
9246	0.00938678239499272
9301	0.009029305458584819
9320	0.017331545085519973
9321	0.0033051786153554612
9327	0.008272280755399802
9387	0.008172317039050232
9392	0.006218413087592813
9428	0.00812366622470662
9467	0.013521038811292364
9530	0.004659607985795242
9701	0.004005531257861911
9719	0.0058786354992208115
9720	0.005373939373454719
9764	0.0016858191507080668
9768	0.004104297544764292
9864	0.007558962526341015
9895	0.006748647250483787
9958	0.006578570374532514
10042	0.008172317039050232
10277	0.01319728866922033
10329	0.01923679822263378
10415	0.009097178024355536
10534	0.014812937435696952
10686	0.008898390275927535
10736	0.0017137722653703968
10748	0.01542629194840617
10781	0.005733387410164048
10867	0.011292035532106524
10937	0.009625950501887656
10949	0.007848566896978198
11041	0.012186523840944938
11064	0.0065512199075537635
11165	0.00557627612076511
11341	0.01923679822263378
11350	0.016217043445927056
11367	0.006470764429603523
11369	0.004325242164449458
11388	0.006418406670325107
11505	0.0044617744811721914
11591	0.007443615563643553
11619	0.006123620961202606
11671	0.003952156779780501
11703	0.004932548931589002
11899	0.0029381409762561776
12060	0.011793182658990226
12178	0.007937242304844114
12244	0.007226500176491744
12255	0.00946421566345482
12379	0.010077570176164037
12537	0.005071949468654062
12643	0.012186523840944938
12644	0.0017562422832633423
12648	0.01542629194840617
