t_index	tf-idf
641	0.031798028397254235
673	0.04252531535145689
1031	0.02576407061447107
1504	0.03584186617848749
1834	0.034279004841016536
2048	0.018946746198320777
2896	0.014638513901482844
2900	0.048136601472067234
3279	0.026388147238360592
3298	0.06639554368514829
3882	0.018802052591644632
4212	0.04300077343716839
4947	0.01699556743786228
6761	0.03937196647881709
7116	0.027807517544275285
7266	0.031458942096942395
8270	0.02607285829215819
8684	0.017962075148215507
8757	0.010257760049894423
8907	0.028342419826283823
10059	0.038100540273536876
10407	0.032380812898571525
10485	0.050731461900315244
10589	0.034279004841016536
11470	0.01861127712268046
11671	0.021532440386390315
11954	0.06889729082820387
12422	0.03250014159200278
12681	0.04015009847532542
