t_index	tf-idf
14	0.0022375522754609556
170	0.005792667578158542
180	0.004409652213638149
276	0.0027567611071618366
354	0.0027567611071618366
355	0.00333304186516547
406	0.006770037693950689
469	0.005169662622837396
481	0.008319132676806736
496	0.003587388532248602
528	0.0016574591522678002
636	0.003060078266779483
641	0.002993970206234977
659	0.0029515595801335426
660	0.00344704712301068
673	0.004004006964909903
688	0.0031776502559172906
754	0.0031533384981492713
763	0.002348843421166297
829	0.003960617479332041
835	0.006147032738629543
848	0.009868227659662785
876	0.003587388532248602
991	0.0026771762049624653
997	0.004324168646357795
1029	0.00712440285442169
1035	0.006621474412909537
1040	0.003918523397629548
1052	0.003939413365179581
1107	0.0029726054487306864
1112	0.0029411532818374017
1246	0.0052209427110946425
1347	0.006487082577980235
1358	0.008319132676806736
1469	0.00734176256101459
1486	0.0027476932494210245
1596	0.004118708141344133
1661	0.004597937755773496
1690	0.004469663271086244
1817	0.009868227659662785
1866	0.006487082577980235
1971	0.00791348742807849
2017	0.00498137708070205
2022	0.009868227659662785
2147	0.0025226072384600903
2163	0.004439338510520844
2209	0.0036374546324677384
2228	0.00734176256101459
2231	0.004296788232277072
2255	0.005958747196494196
2261	0.0033888926122681404
2270	0.005026144238122937
2271	0.0048152974623663965
2284	0.00244758704600118
2339	0.0024186619903069618
2375	0.006251528463861365
2376	0.006147032738629543
2451	0.005387022329430296
2454	0.002492118547531293
2483	0.001968976715265362
2496	0.002032838815243134
2524	0.0048550197234605895
2577	0.00498137708070205
2682	0.008890857543870636
2717	0.0032149223912531027
2718	0.004702433481005318
2782	0.005329461397740583
2790	0.002200280140125144
2823	0.0052209427110946425
2861	0.003725063365213171
2896	0.001378301633581177
2959	0.00791348742807849
3003	0.0032925592659459966
3029	0.00734176256101459
3065	0.0031776502559172906
3090	0.0011746985923884545
3186	0.006147032738629543
3189	0.0036374546324677384
3198	0.00333304186516547
3223	0.002870383382178816
3235	0.006487082577980235
3278	0.0036374546324677384
3416	0.006621474412909537
3420	0.0017839468823094239
3427	0.0032793192905549596
3428	0.003620567639981349
3486	0.00734176256101459
3535	0.00498137708070205
3613	0.004532342346395941
3630	0.005958747196494196
3677	0.0051201822119389005
3795	0.0024845982789365494
3826	0.0038184781138171477
3882	0.001770323133628878
3883	0.003689364065533096
3922	0.00564410429711739
3959	0.0019380985393236644
3963	0.009868227659662785
3966	0.004469663271086244
4004	0.00712440285442169
4074	0.004026212888709596
4188	0.0037616900223874867
4206	0.005575307871565643
4225	0.002499679139474743
4241	0.0031776502559172906
4301	0.004380578049180596
4304	0.006147032738629543
4355	0.006936117312286343
4373	0.005958747196494196
4401	0.004118708141344133
4441	0.004597937755773496
4528	0.002288832363718202
4551	0.0015452371226679432
4562	0.0024622751685987325
4582	0.004597937755773496
4597	0.0041673352711157335
4612	0.008890857543870636
4624	0.004776663620484228
4634	0.003918523397629548
4642	0.003129438823972748
4694	0.00404877412233079
4700	0.006147032738629543
4816	0.002200280140125144
4925	0.0037992935046920816
4947	0.0016002319990195005
4953	0.00734176256101459
4957	0.009868227659662785
5041	0.008890857543870636
5097	0.004352091281948437
5178	0.004739060138179633
5258	0.0037992935046920816
5317	0.002685800372636946
5362	0.0042176994470191345
5399	0.00344704712301068
5419	0.002890243527664796
5478	0.008319132676806736
5638	0.0030714040065386436
5700	0.005274158348069218
5715	0.0018589172039676224
5782	0.004409652213638149
5783	0.006936117312286343
5817	0.0050723794300534895
5833	0.006147032738629543
5839	0.0038379273465742494
5856	0.0032403293312269874
5873	0.005329461397740583
5878	0.0022758364466608193
5913	0.004895893513421695
5915	0.001927954272410843
6030	0.004004006964909903
6035	0.00712440285442169
6162	0.005387022329430296
6190	0.0016163469974985595
6191	0.003346798530565648
6309	0.006936117312286343
6513	0.005169662622837396
6523	0.0029726054487306864
6543	0.002553769766870922
6545	0.0018209338427996552
6561	0.0030714040065386436
6566	0.002088359649611691
6575	0.0048152974623663965
6653	0.004937987595124187
6666	0.002729730624096476
6695	0.002694477612446449
6700	0.0022758364466608193
6711	0.008890857543870636
6764	0.0028029962990923896
7143	0.002282319432881843
7250	0.0019128734118726497
7287	0.002618240288259686
7376	0.00712440285442169
7402	0.0031776502559172906
7417	0.004631916436546759
7420	0.001968976715265362
7438	0.004739060138179633
7449	0.0029103873990975393
7680	0.002328554624812396
7719	0.000822639314719425
7840	0.006621474412909537
