t_index	tf-idf
39	0.01292556891379583
43	0.007128714582946488
230	0.01135648854197483
318	0.008631519903039526
468	0.008663059242779447
626	0.013209539467188903
633	0.008130056638344095
661	0.010047885275340854
880	0.008477430353787513
1082	0.007128714582946488
1228	0.014082409067576386
1398	0.013732514985267128
1650	0.009277663159588086
1711	0.007810319136730587
1962	0.021670778841112206
2105	0.014465674670893283
2189	0.01023070062900527
2581	0.02031774147372111
2638	0.013515097431104878
2652	0.009466488702568117
2690	0.008387733433388144
2973	0.008477430353787513
3065	0.009062187766875235
3103	0.00783601408168218
3392	0.007610464582983619
3484	0.010727782656438388
3582	0.011234623300697322
3600	0.01815030438081956
3856	0.00715039250715855
4000	0.011234623300697322
4182	0.013018015403671764
4185	0.006399159778962745
4241	0.009062187766875235
4269	0.007238292076916228
4468	0.010945200210600636
4551	0.0044067873498308
4562	0.007022043999337126
4597	0.011884622810218941
4605	0.011884622810218941
4667	0.006527410815048205
5157	0.015712883688462322
5317	0.007659504766409067
5365	0.006679173927901625
5465	0.006527410815048205
5533	0.010623328856348672
5605	0.009788360056820081
5688	0.011745945440129564
5708	0.016096149291779223
5798	0.00991602935761298
5810	0.01651982975993362
6312	0.018500198463128815
6346	0.017828433026567593
6405	0.012028253978536048
6489	0.014082409067576386
6503	0.006980155649707068
6608	0.010675216611144957
6700	0.0064903483849215945
6902	0.017828433026567593
7116	0.007466833414666511
7449	0.008299993693722611
7491	0.008299993693722611
7655	0.006274872992208743
7830	0.011678359896226792
7837	0.01292556891379583
7864	0.01225380347723461
7930	0.0031845596544994408
7991	0.005556309493943282
8684	0.0048231498083171264
8724	0.012028253978536048
8977	0.01433381875316541
9206	0.008569173767308336
9321	0.0048353539002422485
9373	0.004039534690332915
9433	0.014602001122936862
9632	0.011814686348270369
9720	0.007861874268572645
9765	0.0016415068505842587
9768	0.006004435296969981
9833	0.013732514985267128
9859	0.007043152946512112
9958	0.009624204807186456
9970	0.008185908163991439
10065	0.019780779001705495
10077	0.007085706202893122
10085	0.006171315890796578
10152	0.014082409067576386
10331	0.01420614945237251
10342	0.010521519742446235
10473	0.01815030438081956
10484	0.014082409067576386
10635	0.007172187927468524
10790	0.01753042669905462
10949	0.011482162682616252
10994	0.009873020977559615
11019	0.015198834356519439
11048	0.014743111924388127
11064	0.0095841920869768
11072	0.015198834356519439
11237	0.015362989606153066
11352	0.02256809377637199
11518	0.011418834677706017
11674	0.018500198463128815
11907	0.013515097431104878
12062	0.019780779001705495
12150	0.011955797149721637
12390	0.012575674831486573
12488	0.015362989606153066
12557	0.004934343396030233
