t_index	tf-idf
189	0.018099456147496425
633	0.0199555935668446
715	0.02534397347986944
782	0.01910811436867533
917	0.011173623040643513
1164	0.016980864723174116
1743	0.029889505672167003
2076	0.031504581940927125
2118	0.027003540237660495
2386	0.028341418856315533
2461	0.035183009666860554
2619	0.024233778763100875
2811	0.021579750175834984
3193	0.025949705179220357
3795	0.017392187952555847
3843	0.03730622978418408
4065	0.03427125459395186
5043	0.02323592681539447
5434	0.01214236683764162
5535	0.035183009666860554
5964	0.01892246007146108
6523	0.020808238141114804
6605	0.022158093862482242
7108	0.02444605208705868
7461	0.025949705179220357
8252	0.0245539256103419
8629	0.028028048754369317
8757	0.006760796396521324
8759	0.015795951033886965
8797	0.020161949427115473
8951	0.027003540237660495
9105	0.02970500816711747
9183	0.02103342651975683
9304	0.019425515644512236
9459	0.015189687656918204
9719	0.021109645656292916
9720	0.019297327750132855
9764	0.00605362331390624
10048	0.02412932986107476
10665	0.026865491426019746
10989	0.02402597468492202
12244	0.025949705179220357
12399	0.017987292109416603
12644	0.0063065063808092755
