t_index	tf-idf
2	0.0030341725634235733
33	0.005420452708049349
65	0.010096109500871966
75	0.0070107169741496864
275	0.012684618140873637
636	0.004665861911723172
665	0.006038961305120141
819	0.008716141179323308
869	0.005851889221509251
997	0.006593286846921786
1031	0.0036988022169290153
1048	0.0066792972235030865
1106	0.01057586204051581
1107	0.004532487515886393
1164	0.0036988022169290153
1221	0.008716141179323308
1238	0.008832384228083322
1375	0.015046604550376918
1380	0.005943391229895454
1508	0.002841738949147123
1558	0.00477161959298815
1585	0.005735646172749237
1641	0.006392208377078895
1677	0.0074650257531380295
1799	0.008955273256425065
1888	0.005348379835916057
1973	0.010862950886940002
2045	0.007595367033941739
2110	0.005167222398903897
2188	0.006815130136111699
2192	0.013556357047089882
2307	0.007115614494297894
2354	0.01057586204051581
2386	0.006173378364741997
2427	0.006551538492778901
2504	0.0069107002113363855
2593	0.008213875631012531
2790	0.0033548825898937836
2811	0.004700539642261086
2824	0.013556357047089882
2896	0.0021015688274406063
2979	0.005040716931218807
2987	0.004735785885443995
3090	0.001791124586414079
3100	0.007283229678758129
3121	0.005082063834014677
3179	0.0035402557617744777
3193	0.005652411029137107
3270	0.005764123048437808
3303	0.003881889178578371
3320	0.009532033499352973
3420	0.0027200774245113987
3456	0.010096109500871966
3704	0.008955273256425065
3717	0.0060717859531350575
3948	0.006635861954654051
4000	0.006006630279580746
4058	0.005495025710207151
4059	0.00788245588036593
4147	0.010862950886940002
4148	0.005881959259688424
4253	0.005974778249850994
4257	0.007734123091368687
4315	0.008716141179323308
4399	0.011586357004159003
4551	0.002356104127632309
4564	0.008500964477436722
4693	0.0058222339557211945
4760	0.008955273256425065
4768	0.008305377639398733
4835	0.004808060680346414
4887	0.00860586199758493
4927	0.0035918163307276426
4998	0.0052111009153955066
5023	0.01057586204051581
5097	0.006635861954654051
5194	0.004346762955154269
5207	0.005445024091868904
5228	0.008716141179323308
5258	0.005792982175471094
5265	0.008126109457941087
5370	0.009891195217910456
5485	0.007734123091368687
5495	0.00287887238832745
5559	0.007283229678758129
5601	0.007062526051764364
5605	0.005233380624438459
5750	0.007402703340722087
5774	0.0111943706375866
5786	0.004068961262189262
5800	0.004148598984434088
5807	0.007062526051764364
5915	0.0029396530490224736
6037	0.011586357004159003
6131	0.0070107169741496864
6190	0.002464529085294833
6191	0.00510303934363475
6293	0.0020046378664128985
6333	0.0032015701282993637
6417	0.01057586204051581
6488	0.004845130093180819
6491	0.005546217954455759
6493	0.0074650257531380295
6504	0.006243875588081651
6532	0.010862950886940002
6543	0.0038938667732487326
6555	0.003709799543631778
6605	0.004826515494798112
6608	0.005707541554473542
6676	0.013556357047089882
6742	0.003440702205401121
6774	0.0111943706375866
6778	0.006635861954654051
6968	0.010862950886940002
7063	0.0074650257531380295
7143	0.0034799722045921167
7275	0.007225893676036272
7387	0.015046604550376918
7392	0.004940700168405506
7420	0.0030022021203056012
7449	0.004437620390703179
7468	0.0061051195306547025
7482	0.007595367033941739
7547	0.006551538492778901
7663	0.006038961305120141
7665	0.0038699779421136273
7688	0.012066109543802845
7719	0.0012543213313543707
7767	0.003676974895616862
7929	0.002367884829341986
7950	0.009532033499352973
7991	0.002970700125474626
8473	0.008126109457941087
8522	0.013556357047089882
8587	0.003776991658430163
8597	0.0035300903873632956
8631	0.006723628127725494
8762	0.005792982175471094
8797	0.00439171175640139
8823	0.007402703340722087
8851	0.009532033499352973
8884	0.009224370594655723
8907	0.004068961262189262
8910	0.0074650257531380295
8990	0.003509902702113596
8994	0.005735646172749237
9134	0.012684618140873637
9141	0.008955273256425065
9157	0.005145614451367016
9204	0.005520469470862651
9304	0.004231300437418507
9311	0.0061051195306547025
9534	0.009704123134299567
9555	0.008305377639398733
9578	0.006430947671692541
9662	0.00860586199758493
9764	0.001318611018870666
9811	0.0058222339557211945
9885	0.013556357047089882
9892	0.012684618140873637
9895	0.00527864487909128
9970	0.0043766241668865115
9999	0.0026181639057897277
10092	0.00439171175640139
10176	0.012066109543802845
10234	0.005707541554473542
10284	0.012684618140873637
10285	0.008126109457941087
10287	0.004532487515886393
10314	0.008716141179323308
10351	0.009891195217910456
10438	0.008500964477436722
10527	0.004826515494798112
10643	0.006280010433336599
10736	0.0013404753362798152
10742	0.011586357004159003
10826	0.008126109457941087
10842	0.006006630279580746
10896	0.009372703383652967
11071	0.00439171175640139
11074	0.009532033499352973
11165	0.0043616417182222155
11232	0.00477161959298815
11260	0.004004778206920115
11288	0.008832384228083322
11313	0.0070107169741496864
11323	0.005189049720216051
11369	0.0033831102078367057
11409	0.011586357004159003
11470	0.0026719160225630364
11503	0.005061290989491866
11505	0.0034899028120059716
11658	0.006038961305120141
12325	0.00287887238832745
12353	0.006430947671692541
12388	0.007115614494297894
12400	0.0022753986265313217
12501	0.008955273256425065
12511	0.005735646172749237
12609	0.007062526051764364
12642	0.008041785996065936
12644	0.0013736944591861788
