t_index	tf-idf
661	0.01130387093475846
767	0.012009618687538077
830	0.014242877721254371
991	0.00858927365758791
1129	0.008168141813258655
1351	0.017098688651084368
1488	0.008962887207114247
1504	0.010827230408084762
1542	0.022253376376918682
2066	0.008844608552144225
2077	0.00917762111542591
2262	0.024379626196251232
2267	0.00917762111542591
2332	0.031660563741418096
2426	0.013063377960055939
2809	0.018584808479925323
3254	0.02124389707475143
3270	0.012128675581087886
3279	0.007971419478254763
3460	0.012505885712905018
3536	0.019721730036436447
3795	0.007971419478254763
3856	0.008044191570553368
3882	0.005679786720392649
4026	0.02285745915793625
4069	0.02669055067142161
4102	0.01284618901241927
4382	0.011155533027314604
4528	0.007343337166929231
4562	0.007899799499254265
4843	0.024379626196251232
4845	0.0174758987829015
4947	0.005134077663520897
5269	0.0075577801959060805
5419	0.009272864651257887
6015	0.01345027179343684
6373	0.010693509317405883
6493	0.015707658355561267
6605	0.01015579302030436
6842	0.014751716966439964
6854	0.020056987154888545
7107	0.018843387477061074
7116	0.008400187591499825
7266	0.009503222091784683
7288	0.01557652161276939
7461	0.011893614873809329
7638	0.005398708702834384
7719	0.0026393011347248217
7737	0.02669055067142161
7928	0.009710459890919466
7930	0.0035826296113118713
7991	0.006250848180686192
8000	0.007971419478254763
8198	0.018108167953251625
8387	0.0037027811294231775
8527	0.00960565441167055
8532	0.006663962475990614
8602	0.007078944133710928
8607	0.014751716966439964
8757	0.003098698348405607
8759	0.0072398108905315246
8844	0.018108167953251625
8951	0.012376622608927726
9171	0.017676994149520113
9294	0.013063377960055939
9417	0.013962959529584564
9613	0.01321418862014576
9719	0.009675254259134252
9720	0.008844608552144225
9764	0.0027745773522070264
9765	0.001846695206907291
9859	0.007923547064826127
9914	0.023554821549921806
9992	0.008507267166964103
10242	0.009745941648126878
10407	0.009781703896443481
10557	0.011155533027314604
10589	0.010355116045723745
10719	0.022253376376918682
10736	0.002820583520088778
10739	0.010649799790389132
10781	0.009436200112561662
11015	0.007668938143288003
11037	0.006317133628143035
11176	0.008786609028821911
11259	0.012313350236925716
11470	0.005622156630809722
12244	0.011893614873809329
12250	0.013291522141804166
12259	0.010918625452954607
12273	0.008093364890059455
12400	0.004787817943326323
12464	0.012250950615163347
12609	0.014860731900587516
12681	0.012128675581087886
12682	0.009675254259134252
