t_index	tf-idf
563	0.021299257531612322
644	0.022562707953768104
673	0.018135796252827206
786	0.021990383453321494
1841	0.03768077741847757
1873	0.013809464324390796
1990	0.025892066444460415
2110	0.015349690067332163
2254	0.016399041663444934
2431	0.01365918248348365
2523	0.022562707953768104
2614	0.016552945099888538
2745	0.026237376677541634
3421	0.013708884551886305
3719	0.024400042315654867
3882	0.008018522428789624
4551	0.006999015202672448
4689	0.021137560703649628
5544	0.014973894413326454
5673	0.013228456364336774
5885	0.035843443056590804
6098	0.015096719036337717
6373	0.015096719036337717
6543	0.011567074826415351
6545	0.00824775917032785
6666	0.012364074003260507
6890	0.010922778366391266
7266	0.01341631354134308
7278	0.026989619654709005
7641	0.02556447240459053
7930	0.0050578300394991125
7941	0.01997313061471397
8000	0.011253768675183195
8027	0.014121071663654594
8132	0.024139325154472053
8684	0.0076602967543860255
8724	0.01910369749532196
8757	0.004374632962454974
8759	0.010220909492515095
9243	0.035843443056590804
9257	0.014504936407245844
9388	0.016954755794171404
9528	0.02467185710527271
9706	0.022562707953768104
9764	0.00391705037958639
9898	0.016710649002708727
10225	0.026989619654709005
10407	0.013809464324390796
10781	0.013321694276557642
10892	0.016248759822537786
11015	0.010826736202288946
11168	0.027401806766477292
11225	0.03325386571753667
11260	0.011896547026439165
11389	0.012445434129730521
11470	0.007937162302319608
11658	0.0179392674063863
12001	0.02999138410553143
12168	0.013136560051439691
12259	0.015414530051230035
12273	0.011425926903613349
12340	0.014735112076992844
12400	0.006759272390578338
12557	0.007836898334871546
12560	0.01309110303706996
12681	0.017122836114477017
12682	0.01365918248348365
12683	0.027401806766477292
